0    0.0926073297050898    9.28243984751494e-05    0.000826656278839256    -8.470329472543e-21    0.0926073297050898    -3.09414661583831e-05    0.611923988148292    0    0.104724461143577    0.198251271525982    0.599775915243647
1.1    1.44939893816999e+30    4.05988064114588e+26    -3.25068677678793e+29    119185342464    1.44939893816999e+30    -1.35329354704863e+26    -2.94146865786986e+31    0    5.63464256180772e+29    1.68820050473608e+30    -2.85288872260641e+31
1.2    1.01605654414363e+33    2.79697562115263e+29    -2.15809573141214e+32    -17592186044416    1.01605654414363e+33    -9.32325207050876e+28    -1.98895708074332e+34    0    3.95004605479066e+32    1.1955312740436e+33    -1.92686121012894e+34
1.3    7.14176127198962e+35    1.93266894106383e+32    -1.43795668744027e+35    3.6028797018964e+16    7.14176127198962e+35    -6.44222980354608e+31    -1.34934801596168e+37    0    2.77649606361905e+35    8.48223331710946e+35    -1.30570180610778e+37
1.4    5.03273407523004e+38    1.3392707553352e+35    -9.61477764026937e+37    -3.28582628812951e+19    5.03273407523004e+38    -4.46423585111734e+34    -9.18340709848815e+39    0    1.95661119121192e+38    6.02920677317035e+38    -8.87583945244485e+39
1.5    3.55525215845214e+41    9.30622070673012e+37    -6.45050184294029e+40    2.25788147462205e+22    3.55525215845214e+41    -3.10207356891004e+37    -6.26920250385544e+42    0    1.38223197653509e+41    4.29336457276387e+41    -6.05193150639942e+42
1.6    2.51746713069258e+44    6.48376335171499e+40    -4.34164608331632e+43    -4.38235609610303e+24    2.51746713069258e+44    -2.16125445057166e+40    -4.29239580078814e+45    0    9.78780469840652e+43    3.06273136853677e+44    -4.13854874724746e+45
1.7    1.7866760069582e+47    4.52884294080761e+43    -2.93137188378337e+46    1.31531129174072e+28    1.7866760069582e+47    -1.50961431360254e+43    -2.94726700320354e+48    0    6.94670854535934e+46    2.18866255740988e+47    -2.83808158410445e+48
1.8    1.27080888610362e+50    3.17112640358988e+46    -1.98515665695158e+49    -8.79432603908334e+30    1.27080888610362e+50    -1.05704213452996e+46    -2.02921165023986e+51    0    4.94112675508875e+49    1.5667230085577e+50    -1.95155259960173e+51
1.9    9.05801456084507e+52    2.22570796125235e+49    -1.3482810647263e+52    -5.27342649694943e+32    9.05801456084507e+52    -7.41902653750782e+48    -1.40081787114243e+54    0    3.52202002936802e+52    1.1233979233448e+53    -1.34546534485419e+54
2    6.46951766198033e+55    1.5657245316938e+52    -9.1830030543573e+54    8.9307505966799e+35    6.46951766198033e+55    -5.21908177231267e+51    -9.694893145165e+56    0    2.51561536197198e+55    8.06839844304828e+55    -9.29955510598189e+56
2.1    4.6298448591958e+58    1.10387837731534e+55    -6.27143298360567e+57    -2.06296184945819e+39    4.6298448591958e+58    -3.67959459105112e+54    -6.72626625632524e+59    0    1.80033235574362e+58    5.80413779495617e+58    -6.44335180192593e+59
2.2    3.31961540027015e+61    7.79926567272198e+57    -4.29425499171635e+60    2.17780714829401e+41    3.31961540027015e+61    -2.59975522424066e+57    -4.6777751234029e+62    0    1.29088703422974e+61    4.18185686189552e+61    -4.4749282843511e+62
2.3    2.38456162138906e+64    5.52182193577817e+60    -2.94788839157702e+63    2.45308197183837e+44    2.38456162138906e+64    -1.84060731192606e+60    -3.26065810343814e+65    0    9.2730686974718e+63    3.01763183417211e+64    -3.11495103434707e+65
2.4    1.71594285971615e+67    3.91722387352661e+63    -2.02862329580954e+66    -1.03332732951911e+48    1.71594285971615e+67    -1.30574129117554e+63    -2.27792740407835e+68    0    6.67317307628425e+66    2.18078956015097e+67    -2.17307790628249e+68
2.5    1.23693230145501e+70    2.78428858896701e+66    -1.39934771296174e+69    3.50760392959417e+50    1.23693230145501e+70    -9.28096196322337e+65    -1.59482415303669e+71    0    4.81050052906296e+69    1.57832601192403e+70    -1.51924520914378e+71
2.6    8.93129493087089e+72    1.98273122451203e+69    -9.6750234136725e+71    -9.36857625568405e+53    8.93129493087089e+72    -6.60910408170677e+68    -1.11890988804354e+74    0    3.47355052233407e+72    1.14393258430622e+73    -1.06433905306225e+74
2.7    6.45930817447487e+75    1.41449793950539e+72    -6.70425194058357e+74    -2.55926755324603e+56    6.45930817447487e+75    -4.71499313168465e+71    -7.86609593073529e+76    0    2.51223402346814e+75    8.30253150182416e+75    -7.47143566556593e+76
2.8    4.67885290922624e+78    1.01089480348787e+75    -4.65577205224335e+77    -2.14990734436994e+59    4.67885290922624e+78    -3.36964934495956e+74    -5.54088194191955e+79    0    1.81981981846572e+78    6.03410641727111e+78    -5.25501232933695e+79
2.9    3.39433199562484e+81    7.23689330312809e+77    -3.24002706634165e+80    2.90855786010877e+62    3.39433199562484e+81    -2.41229776770936e+77    -3.91047033008333e+82    0    1.32025617791496e+81    4.39130915623594e+81    -3.70308687129002e+82
3    2.46610425636084e+84    5.18942629933558e+80    -2.2594087375523e+83    6.0060916342224e+64    2.46610425636084e+84    -1.72980876644519e+80    -2.76493905992421e+85    0    9.5924638774931e+83    3.19992871298486e+84    -2.61427057115073e+85
3.1    1.79428842470226e+87    3.72723583903002e+83    -1.57871976669628e+86    -4.33886641674456e+67    1.79428842470226e+87    -1.24241194634334e+83    -1.9585095228367e+88    0    6.97952358213823e+86    2.33474152983035e+87    -1.84888834030732e+88
3.2    1.30731161317864e+90    2.68123586525804e+86    -1.10523667993357e+89    -5.34885341876269e+70    1.30731161317864e+90    -8.93745288419346e+85    -1.38972043213412e+91    0    5.0854260361166e+89    1.70559867238346e+90    -1.3098524686303e+91
3.3    9.53795179597181e+92    1.93172327633839e+89    -7.75215549572853e+91    2.8932120685746e+73    9.53795179597181e+92    -6.43907758779465e+88    -9.87801858499339e+93    0    3.71037619559114e+92    1.24750441652664e+93    -9.2953254157312e+93
3.4    6.96793495383517e+95    1.39379363115347e+92    -5.44734031472237e+94    -1.49263240032478e+76    6.96793495383517e+95    -4.64597877051155e+91    -7.03287284942836e+96    0    2.71069961229998e+95    9.13529432829407e+95    -6.60719577506255e+96
3.5    5.0969516334191e+98    1.00711342634121e+95    -3.83460115497782e+97    9.84232758517188e+78    5.0969516334191e+98    -3.3570447544707e+94    -5.01530030002279e+99    0    1.98290622200704e+98    6.6974048533547e+98    -4.70392932932913e+99
3.6    3.73301329744211e+101    7.28732319993949e+97    -2.70401574138732e+100    3.61641853105986e+81    3.73301329744211e+101    -2.42910773331316e+97    -3.58215085867828e+102    0    1.45233037421084e+101    4.91567082983421e+101    -3.35410685743249e+102
3.7    2.73739144627363e+104    5.2802133624255e+100    -1.90999414760358e+103    -3.64250417292324e+84    2.73739144627363e+104    -1.7600711208085e+100    -2.56245234717231e+105    0    1.06501779455598e+104    3.61193784740549e+104    -2.39523258271175e+105
3.8    2.00968936830222e+107    3.83101102133592e+103    -1.35135641169015e+106    2.9217740139075e+87    2.00968936830222e+107    -1.27700367377864e+103    -1.83575899319663e+108    0    7.819208891223e+106    2.65685771735764e+107    -1.71299491531538e+108
3.9    1.47714279499638e+110    2.78316602755152e+106    -9.57645553103016e+108    7.6070562241241e+90    1.47714279499638e+110    -9.2772200918384e+105    -1.31706460739594e+111    0    5.74738280980208e+109    1.95639483726905e+110    -1.22683343321441e+111
4    1.08693834409037e+113    2.02448458614226e+109    -6.79703278594447e+111    -3.94370165018357e+93    1.08693834409037e+113    -6.74828195380755e+108    -9.46268272080259e+113    0    4.22927723066686e+112    1.44209818775623e+113    -8.79873958259844e+113
4.1    8.00689391626861e+115    1.47443585381527e+112    -4.8316662058519e+114    6.17433752570888e+95    8.00689391626861e+115    -4.91478617938425e+111    -6.80803992978552e+116    0    3.11557888742021e+115    1.06407806189574e+116    -6.31895757476247e+116
4.2    5.90457014399748e+118    1.07512819971042e+115    -3.43970663382889e+117    1.11071325867887e+98    5.90457014399748e+118    -3.58376066570141e+114    -4.90473924959168e+119    0    2.29760954476305e+118    7.85928415357734e+118    -4.5440790272749e+119
4.3    4.35879347062727e+121    7.84883108903698e+117    -2.45232105055203e+120    -1.92478063780905e+101    4.35879347062727e+121    -2.61627702967899e+117    -3.53819449686013e+122    0    1.6961619736132e+121    5.81050822229417e+121    -3.27195750992902e+122
4.4    3.22097424122156e+124    5.73651232718154e+120    -1.7508533425974e+123    -7.25677296465609e+104    3.22097424122156e+124    -1.91217077572718e+120    -2.55567647919149e+125    0    1.25343321430714e+124    4.29989577250169e+124    -2.35894149820781e+125
4.5    2.38254285122855e+127    4.19737135956908e+123    -1.25176944581066e+126    1.51370908655345e+107    2.38254285122855e+127    -1.39912378652303e+123    -1.84831239174919e+128    0    9.27187159421249e+126    3.1849728032047e+127    -1.70279081380633e+128
4.6    1.76407329598022e+130    3.07455373327532e+126    -8.96163345338307e+128    -1.45609640131978e+110    1.76407329598022e+130    -1.02485124442511e+126    -1.33837431586765e+131    0    6.86524245010621e+129    2.36128866183034e+130    -1.23062965928314e+131
4.7    1.30739028022279e+133    2.25450456806658e+129    -6.42428591339462e+131    8.41717661666142e+112    1.30739028022279e+133    -7.51501522688859e+128    -9.70287340807957e+133    0    5.0881147222001e+132    1.75218434376566e+133    -8.90436975022906e+133
4.8    9.69833589540825e+135    1.65490847241113e+132    -4.61131152322603e+134    1.64995900947402e+116    9.69833589540825e+135    -5.51636157470377e+131    -7.04258249941693e+136    0    3.77451432988241e+135    1.30133739814405e+136    -6.45025550648009e+136
4.9    7.2008452966848e+138    1.21601943267724e+135    -3.31416008589847e+137    6.80866667073697e+118    7.2008452966848e+138    -4.05339810892413e+134    -5.11753687754565e+139    0    2.80258876523679e+138    9.67323407276443e+138    -4.67775175838194e+139
5    5.35125051865477e+141    8.94418800414761e+137    -2.38484326361064e+140    1.17492369452954e+122    5.35125051865477e+141    -2.98139600138254e+137    -3.72285836333467e+142    0    2.08277829998033e+141    7.19643891107445e+141    -3.39604095542724e+142
5.1    3.98019340857603e+144    6.5851506021517e+140    -1.71819266449345e+143    1.10396346787972e+125    3.98019340857603e+144    -2.19505020071723e+140    -2.71123986415502e+145    0    1.54918623614662e+144    5.35821889333352e+144    -2.46816109741409e+145
5.2    2.96293407421516e+147    4.85294897897493e+143    -1.23936218934089e+146    -3.21537623219577e+127    2.96293407421516e+147    -1.61764965965831e+143    -1.97662831407533e+148    0    1.15327522667295e+147    3.99275837685192e+147    -1.7956786058177e+148
5.3    2.20750052754583e+150    3.57974501457074e+146    -8.95010347352754e+148    -3.46583711765102e+128    2.20750052754583e+150    -1.19324833819025e+146    -1.44257302418425e+151    0    8.59257124731385e+149    2.9776145920434e+150    -1.30776061638619e+151
5.4    1.64601205365207e+153    2.64299433773681e+149    -6.47069188599909e+151    -5.39450615688146e+133    1.64601205365207e+153    -8.80998112578936e+148    -1.05389349691929e+154    0    6.40717402739193e+152    2.22228683696505e+153    -9.53372841809131e+153
5.5    1.22831900439498e+156    1.95312409131587e+152    -4.68334324586142e+154    -2.38039682206811e+136    1.22831900439498e+156    -6.51041363771958e+151    -nan    -nan    4.78140682546152e+155    -nan    -nan
5.6    9.1733534637004e+158    1.44459085031433e+155    -3.39339124243876e+157    -3.07016677142464e+138    9.1733534637004e+158    -4.81530283438111e+154    -nan    -nan    3.57094783970259e+158    -nan    -nan
5.7    6.85609674510177e+161    1.06938356730555e+158    -2.46135887233874e+160    -6.66877436896117e+140    6.85609674510177e+161    -3.56461189101851e+157    -nan    -nan    2.66896578642392e+161    -nan    -nan
5.8    5.12803369692522e+164    7.92297383110407e+160    -1.78718569164415e+163    -6.1947197795333e+144    5.12803369692522e+164    -2.64099127703469e+160    -nan    -nan    1.99630764756283e+164    -nan    -nan
5.9    3.83833966798789e+167    5.87491626904125e+163    -1.29899987781103e+166    -7.49219652075838e+146    3.83833966798789e+167    -1.95830542301375e+163    -nan    -nan    1.49427447387289e+167    -nan    -nan
5.99999999999999    2.87506861531074e+170    4.35980216066588e+166    -9.45114579157933e+168    -1.355388298582e+150    2.87506861531074e+170    -1.45326738688863e+166    -nan    -nan    1.11929716801462e+170    -nan    -nan
6.09999999999999    2.15505899271617e+173    3.23799842406445e+169    -6.88314985089274e+171    -4.03281722892805e+153    2.15505899271617e+173    -1.07933280802148e+169    -nan    -nan    8.3900861242967e+172    -nan    -nan
6.19999999999999    1.61647985968927e+176    2.40671434049823e+172    -5.01775132883882e+174    5.89943548917474e+155    1.61647985968927e+176    -8.02238113499409e+171    -nan    -nan    6.29343089613363e+175    -nan    -nan
6.29999999999999    1.21332134860716e+179    1.79021020270548e+175    -3.66135779577229e+177    5.49183812810449e+158    1.21332134860716e+179    -5.96736734235161e+174    -nan    -nan    4.72392261832027e+178    -nan    -nan
6.39999999999999    9.11318475708299e+181    1.33262751180467e+178    -2.67410553590423e+180    8.43546336476849e+160    9.11318475708299e+181    -4.44209170601557e+177    -nan    -nan    3.54818888252447e+181    -nan    -nan
6.49999999999999    6.84932628343471e+184    9.92733466100374e+180    -1.95483758772947e+183    4.39093986347416e+164    6.84932628343471e+184    -3.30911155366791e+180    -nan    -nan    2.66682113023996e+184    -nan    -nan
6.59999999999999    5.15114273993683e+187    7.40064786881222e+183    -1.43031347158769e+186    7.51844076819916e+167    5.15114273993683e+187    -2.46688262293741e+183    -nan    -nan    2.00566756914683e+187    -nan    -nan
6.69999999999999    3.87643241307456e+190    5.52095522222439e+186    -1.04744936162982e+189    -1.84924158816256e+170    3.87643241307456e+190    -1.84031840740813e+186    -nan    -nan    1.50937370845443e+190    -nan    -nan
6.79999999999999    2.91896406096574e+193    4.12154924006551e+189    -7.67731128289694e+191    -5.02389877992244e+172    2.91896406096574e+193    -1.3738497466885e+189    -nan    -nan    1.13658618497889e+193    -nan    -nan
6.89999999999999    2.19931944737553e+196    3.07895311730573e+192    -5.63187239775128e+194    8.70603013185328e+175    2.19931944737553e+196    -1.02631770576858e+192    -nan    -nan    8.56388577909355e+195    -nan    -nan
6.99999999999999    1.65808268586182e+199    2.30163607305816e+195    -4.13482779112537e+197    -1.98560803589032e+179    1.65808268586182e+199    -7.6721202435272e+194    -nan    -nan    6.45650558856527e+198    -nan    -nan
7.09999999999999    1.25077085730421e+202    1.72169435551555e+198    -3.03820173688488e+200    1.21373330389769e+182    1.25077085730421e+202    -5.73898118505184e+197    -nan    -nan    4.87054731538159e+201    -nan    -nan
7.19999999999999    9.44057708011359e+204    1.28871308791421e+201    -2.23421064721076e+203    -2.54946236552048e+184    9.44057708011359e+204    -4.29571029304737e+200    -nan    -nan    3.67626741323478e+204    -nan    -nan
7.29999999999999    7.1295839882532e+207    9.65233312933817e+203    -1.6442728536173e+206    -5.87396129015919e+187    7.1295839882532e+207    -3.21744437644606e+203    -nan    -nan    2.77639437708537e+207    -nan    -nan
7.39999999999999    5.38729116391214e+210    7.23401608023832e+206    -1.2110442362632e+209    8.91101683129335e+189    5.38729116391214e+210    -2.41133869341277e+206    -nan    -nan    2.09795277125053e+210    -nan    -nan
7.49999999999999    4.07298849356209e+213    5.42491691271713e+209    -8.92640775397808e+211    5.01868467938441e+193    4.07298849356209e+213    -1.80830563757238e+209    -nan    -nan    1.58615861478013e+213    -nan    -nan
7.59999999999999    3.08097635613831e+216    4.07069566509358e+212    -6.5844335728413e+214    -1.28478327792241e+196    3.08097635613831e+216    -1.35689855503119e+212    -nan    -nan    1.19985799835783e+216    -nan    -nan
7.69999999999999    2.33180414299681e+219    3.05634014323283e+215    -4.86048535349725e+217    -4.48506162474732e+197    2.33180414299681e+219    -1.01878004774428e+215    -nan    -nan    9.08116347160946e+218    -nan    -nan
7.79999999999999    1.76571444343325e+222    2.29608488870306e+218    -3.59050096080256e+220    -5.66433382794755e+201    1.76571444343325e+222    -7.65361629567685e+217    -nan    -nan    6.87666263226554e+221    -nan    -nan
7.89999999999999    1.33773421662877e+225    1.72593010140302e+221    -2.6542354840526e+223    -1.03464415521083e+205    1.33773421662877e+225    -5.75310033801008e+220    -nan    -nan    5.20996490702468e+224    -nan    -nan
7.99999999999999    1.01399667562236e+228    1.29808575201272e+224    -1.96348588270594e+226    -5.21711477051764e+207    1.01399667562236e+228    -4.32695250670907e+223    -nan    -nan    3.94919972044952e+227    -nan    -nan
8.09999999999999    7.68983478999636e+230    9.76842372315997e+226    -1.45350021984137e+229    1.43831841057963e+210    7.68983478999636e+230    -3.25614124105332e+226    -nan    -nan    2.99500169479608e+230    -nan    -nan
8.19999999999999    5.83455597340094e+233    7.35499920811763e+229    -1.0767046418961e+232    -7.57459569822966e+212    5.83455597340094e+233    -2.45166640270588e+229    -nan    -nan    2.27245485825015e+233    -nan    -nan
8.29999999999999    4.42899876175216e+236    5.54081955179733e+232    -7.98118777592326e+234    -4.00746609741004e+216    4.42899876175216e+236    -1.84693985059911e+232    -nan    -nan    1.72504449228449e+236    -nan    -nan
8.39999999999999    3.36362026191965e+239    4.17633099982746e+235    -5.92002225474e+237    1.05900523451558e+219    3.36362026191965e+239    -1.39211033327582e+235    -nan    -nan    1.3101133983261e+239    -nan    -nan
8.49999999999999    2.5556936750272e+242    3.14950083054608e+238    -4.39399475310171e+240    6.43875182585474e+221    2.5556936750272e+242    -1.04983361018203e+238    -nan    -nan    9.95446245382103e+241    -nan    -nan
8.59999999999999    1.94270981388961e+245    2.3763528114388e+241    -3.26341071430466e+243    7.28731154016738e+224    1.94270981388961e+245    -7.92117603812933e+240    -nan    -nan    7.56700354657147e+244    -nan    -nan
8.69999999999999    1.47741091127084e+248    1.79390334381677e+244    -2.42524527588937e+246    -1.18447730430657e+226    1.47741091127084e+248    -5.97967781272257e+243    -nan    -nan    5.75472000931459e+247    -nan    -nan
8.79999999999998    1.12405072011169e+251    1.35488587835981e+247    -1.80346265910957e+249    2.42580951921986e+230    1.12405072011169e+251    -4.51628626119938e+246    -nan    -nan    4.3784016903305e+250    -nan    -nan
8.89999999999998    8.55576460597302e+253    1.0238083289002e+250    -1.34190606903755e+252    -4.34705065844199e+232    8.55576460597302e+253    -3.41269442966734e+249    -nan    -nan    3.33269237589432e+253    -nan    -nan
8.99999999999998    6.51504173204656e+256    7.74004790939638e+252    -9.99071494403207e+254    -6.74066095242753e+236    6.51504173204656e+256    -2.58001596979879e+252    -nan    -nan    2.5378165061858e+256    -nan    -nan
9.09999999999998    4.96315957958591e+259    5.85429421178357e+255    -7.44263310470916e+257    3.87448104254249e+239    4.96315957958591e+259    -1.95143140392786e+255    -nan    -nan    1.93333797325918e+259    -nan    -nan
9.19999999999998    3.78250237711561e+262    4.4300463714882e+258    -5.54764210620417e+260    1.31693285049377e+242    3.78250237711561e+262    -1.4766821238294e+258    -nan    -nan    1.47344927757829e+262    -nan    -nan
9.29999999999998    2.88388172377987e+265    3.35383604773526e+261    -4.13750298515353e+263    1.05834725078669e+245    2.88388172377987e+265    -1.11794534924509e+261    -nan    -nan    1.12341386109168e+265    -nan    -nan
9.39999999999998    2.19963355196097e+268    2.5402255235745e+264    -3.0875402077235e+266    1.42460368002668e+248    2.19963355196097e+268    -8.46741841191499e+263    -nan    -nan    8.56877890827577e+267    -nan    -nan
9.49999999999998    1.67839945764948e+271    1.9248493331306e+267    -2.30530174880429e+269    1.00236163714662e+251    1.67839945764948e+271    -6.41616444376868e+266    -nan    -nan    6.53837940554187e+270    -nan    -nan
9.59999999999998    1.28117936176172e+274    1.45919191660931e+270    -1.72218701222875e+272    6.78169244789487e+253    1.28117936176172e+274    -4.86397305536438e+269    -nan    -nan    4.99103742045966e+273    -nan    -nan
9.69999999999998    9.78344268195963e+276    1.10666595394324e+273    -1.2872615684331e+275    1.68919128648106e+256    9.78344268195963e+276    -3.68888651314415e+272    -nan    -nan    3.81134815065146e+276    -nan    -nan
9.79999999999998    7.47374463163499e+279    8.39665779186479e+275    -9.62684381360461e+277    -9.36938100234827e+258    7.47374463163499e+279    -2.7988859306216e+275    -nan    -nan    2.91159602253466e+279    -nan    -nan
9.89999999999998    5.71146138868097e+282    6.37352210661348e+278    -7.2032487559325e+280    2.53386500789661e+262    5.71146138868097e+282    -2.12450736887116e+278    -nan    -nan    2.22508178008554e+282    -nan    -nan
9.99999999999998    4.36632832504348e+285    4.83986336689743e+281    -5.39258587365156e+283    -1.29733888404306e+265    4.36632832504348e+285    -1.61328778896581e+281    -nan    -nan    1.70106502607722e+285    -nan    -nan
10.1    3.33920780868143e+288    3.67675546314993e+284    -4.03912011694019e+286    -5.93299522271499e+267    3.33920780868143e+288    -1.22558515438331e+284    -nan    -nan    1.30092929461839e+288    -nan    -nan
10.2    2.55461952249943e+291    2.79429312685019e+287    -3.02687472632622e+289    2.13298916946025e+271    2.55461952249943e+291    -9.31431042283398e+286    -nan    -nan    9.95272764122144e+290    -nan    -nan
10.3    1.95507121104263e+294    2.12447845860909e+290    -2.2694316451519e+292    -2.09627269954632e+273    1.95507121104263e+294    -7.0815948620303e+289    -nan    -nan    7.61700163660821e+293    -nan    -nan
10.4    1.49675392773109e+297    1.61585909294111e+293    -1.70236157982909e+295    -6.23201587065125e+276    1.49675392773109e+297    -5.38619697647038e+292    -nan    -nan    5.83146105800935e+296    -nan    -nan
10.5    1.14627189643989e+300    1.22948463853284e+296    -1.27760228087623e+298    1.1699571127836e+279    1.14627189643989e+300    -4.09828212844279e+295    -nan    -nan    4.46601373229052e+299    -nan    -nan
10.6    8.78157223535416e+302    9.35855766903665e+298    -9.59281116252309e+300    4.46540722028241e+282    8.78157223535416e+302    -3.11951922301222e+298    -nan    -nan    3.42144888063238e+302    -nan    -nan
10.7    inf    7.1262114061951e+301    -inf    -3.0855600850914e+285    inf    -2.37540380206503e+301    -nan    -nan    inf    -nan    -nan
10.8    inf    inf    -inf    -2.20792270570781e+288    inf    -inf    -nan    -nan    inf    -nan    -nan
10.9    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
11    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
11.1    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
11.2    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
11.3    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
11.4    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
11.5    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
11.6    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
11.7    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
11.8    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
11.9    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
12    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
12.1    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
12.2    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
12.3    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
12.4    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
12.5    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
12.6    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
12.7    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
12.8    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
12.9    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
13    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
13.1    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
13.2    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
13.3    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
13.4    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
13.5    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
13.6    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
13.7    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
13.8    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
13.9    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
14    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
14.1    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
14.2    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
14.3    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
14.4    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
14.5    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
14.6    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
14.7    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
14.8    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
14.9    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
15    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan    -nan
